https://pricehistoryapp.com/product/acer-ed343cur-34-inch-uwqhd-3440x1440-pixels-va-panel-1000r-curved-backlight-led-monitor-i-1-ms-180hz-refresh-i-delta-e-2-i-hdr-10-i-rgb-lighting-i, 28000
https://pricehistoryapp.com/product/lg-ultragear-21-9-curved-gaming-monitor-86-42-cm-34-inch-qhd-3440-x-1440-5ms-160hz-amd-freesynctm-premium-hdr-10-srgb-99-typ-height-adjust-stand-dp-hdmi-speaker-headphone-out-34gp63a, 34000
